timestamp,issue_detected,customer_id,speed_measured_mbps,packet_loss_percent,latency_ms,downtime_minutes,connection_drops_count
2026-01-21 13:53:49,none,CUST_00292,45.6,1.77,24.8,0,0
2026-01-02 16:53:39,none,CUST_00292,45.3,0.63,18.1,0,0
2025-12-20 17:01:49,none,CUST_00292,43.2,0.3,38.6,0,0
2025-12-19 10:26:37,none,CUST_00292,42.7,1.98,16.4,0,0
2025-12-22 02:38:34,error: high_latency,CUST_00292,48.1,7.57,157.8,0,0
2026-01-10 07:06:13,none,CUST_00292,49.1,0.37,37.5,0,0
2026-02-05 14:48:47,none,CUST_00292,45.2,0.37,36.2,0,0
2026-02-26 23:38:52,none,CUST_00292,45.1,1.59,21.8,0,0
2026-02-05 13:25:05,none,CUST_00292,45.5,1.01,13.0,0,0
2026-02-26 01:24:43,none,CUST_00292,49.7,1.45,24.0,0,0
2026-02-13 12:19:10,none,CUST_00292,44.8,0.23,15.1,0,0
2026-01-10 19:29:37,none,CUST_00292,45.9,0.38,37.1,0,0
2026-02-23 23:33:54,none,CUST_00292,43.3,1.29,28.4,0,0
2025-12-19 04:37:01,none,CUST_00292,43.7,1.39,33.9,0,0
2025-12-20 23:49:05,none,CUST_00292,47.9,0.46,35.2,0,0
2026-01-18 07:19:44,none,CUST_00292,47.6,1.19,17.1,0,0
2025-12-04 03:26:41,error: outage,CUST_00292,0.0,0.9,27.5,163,17
2026-01-18 13:39:33,none,CUST_00292,43.3,1.58,22.9,0,0
2025-12-04 14:29:19,error: slow_speed,CUST_00292,12.8,1.53,87.5,0,0
2026-01-17 06:43:35,none,CUST_00292,45.3,1.89,27.4,0,0
2026-01-15 08:54:32,none,CUST_00292,49.4,1.09,31.4,0,0
2026-01-24 05:20:10,none,CUST_00292,44.5,1.05,35.9,0,0
2025-12-30 19:29:21,none,CUST_00292,49.5,0.31,10.7,0,0
2025-12-26 09:12:56,none,CUST_00292,44.7,1.98,38.4,0,0
2026-01-10 15:56:27,none,CUST_00293,924.6,1.08,38.6,0,0
2026-02-13 07:26:39,none,CUST_00293,917.5,0.69,18.1,0,0
2026-02-13 11:41:03,error: slow_speed,CUST_00293,420.5,0.07,43.0,0,0
2026-02-06 02:06:19,none,CUST_00293,940.6,0.5,26.9,0,0
2026-02-10 21:13:02,none,CUST_00293,862.3,0.27,38.9,0,0
2025-12-16 14:09:33,none,CUST_00293,886.9,0.49,13.2,0,0
2025-12-29 05:17:26,none,CUST_00293,887.9,0.88,22.6,0,0
2026-02-22 20:30:31,none,CUST_00293,853.9,0.75,29.3,0,0
2026-01-16 16:01:48,none,CUST_00293,920.1,1.37,28.0,0,0
2026-01-29 04:10:13,none,CUST_00293,941.6,1.61,30.7,0,0
2026-02-19 15:19:03,none,CUST_00293,985.4,0.43,17.5,0,0
2026-01-10 01:15:24,error: high_latency,CUST_00293,858.3,7.08,108.1,0,0
2026-01-08 08:52:49,none,CUST_00293,994.6,1.07,35.1,0,0
2026-01-21 08:33:09,none,CUST_00293,858.7,1.94,17.4,0,0
2026-01-02 16:38:03,none,CUST_00293,891.9,0.1,32.3,0,0
2026-01-26 22:19:05,none,CUST_00293,987.8,1.58,23.1,0,0
2026-01-10 15:43:07,none,CUST_00293,963.4,1.38,19.4,0,0
2025-12-16 16:44:44,none,CUST_00293,929.9,1.01,27.0,0,0
2025-12-20 22:59:52,none,CUST_00293,876.6,0.03,28.4,0,0
2026-01-09 12:47:56,none,CUST_00293,956.2,1.0,30.0,0,0
2025-12-11 13:23:34,error: connection_drops,CUST_00293,870.0,8.48,24.2,0,11
2025-12-05 20:02:07,none,CUST_00293,872.9,1.38,18.6,0,0
2025-12-08 08:58:45,none,CUST_00293,919.2,0.37,36.0,0,0
2025-12-24 12:29:38,none,CUST_00293,884.2,1.19,21.5,0,0
2026-02-03 04:43:36,none,CUST_00293,932.6,1.22,17.1,0,0
2026-01-08 21:35:47,error: slow_speed,CUST_00293,245.5,0.56,86.8,0,0
2026-01-15 20:48:09,none,CUST_00293,898.7,0.61,13.5,0,0
2026-02-01 18:40:33,none,CUST_00293,945.1,1.27,35.7,0,0
2026-02-14 03:27:00,none,CUST_00293,929.0,0.7,15.2,0,0
2026-02-27 04:19:22,none,CUST_00293,957.1,1.22,28.8,0,0
2026-02-20 01:28:25,none,CUST_00293,935.9,0.52,33.0,0,0
2026-02-27 11:53:04,none,CUST_00293,923.1,0.36,16.1,0,0
2026-02-23 09:37:56,none,CUST_00293,867.0,0.6,33.2,0,0
2026-01-01 05:33:15,error: packet_loss,CUST_00293,995.5,13.26,60.3,0,0
2025-12-27 16:16:50,none,CUST_00293,933.9,0.64,30.6,0,0
2026-01-17 01:40:47,none,CUST_00293,990.9,0.29,29.0,0,0
2026-02-26 01:59:05,none,CUST_00293,942.7,0.01,19.0,0,0
2026-02-15 14:55:53,none,CUST_00293,937.6,1.06,31.5,0,0
2026-01-05 22:03:34,none,CUST_00293,954.7,1.96,17.9,0,0
2026-02-17 17:57:58,none,CUST_00293,902.4,0.37,27.0,0,0
2026-01-01 05:52:28,none,CUST_00293,875.6,0.44,13.7,0,0
2026-01-05 19:21:04,none,CUST_00293,937.0,1.95,32.0,0,0
2026-02-19 02:30:11,none,CUST_00293,900.0,1.11,12.8,0,0
2026-02-11 03:14:45,none,CUST_00293,882.9,1.63,37.2,0,0
2026-01-18 11:56:51,none,CUST_00293,882.6,1.27,15.0,0,0
2025-12-26 14:01:35,none,CUST_00294,198.5,1.05,38.4,0,0
2026-02-11 08:54:25,error: connection_drops,CUST_00294,180.5,15.66,16.9,0,16
2025-12-15 09:03:06,none,CUST_00294,188.0,1.73,26.3,0,0
2026-02-25 06:28:28,none,CUST_00294,189.0,0.58,23.7,0,0
2025-12-29 04:18:10,none,CUST_00294,176.7,1.53,16.5,0,0
2025-12-16 14:12:13,none,CUST_00294,196.5,1.17,19.9,0,0
2026-02-24 19:56:47,none,CUST_00294,196.8,0.33,11.9,0,0
2026-02-15 20:06:08,error: slow_speed,CUST_00294,72.0,0.83,96.0,0,0
2025-12-14 00:45:45,none,CUST_00294,172.2,1.05,16.0,0,0
2026-01-22 05:51:47,error: slow_speed,CUST_00294,56.7,1.39,51.8,0,0
2026-02-13 22:01:43,none,CUST_00294,173.0,0.8,34.2,0,0
2026-01-16 01:02:54,none,CUST_00294,196.2,0.5,10.2,0,0
2026-02-18 10:42:07,none,CUST_00294,171.3,0.53,16.8,0,0
2025-12-30 02:34:52,none,CUST_00294,173.5,1.06,26.7,0,0
2026-02-23 15:44:07,none,CUST_00294,197.4,1.18,13.2,0,0
2026-02-09 21:21:03,error: slow_speed,CUST_00294,97.6,0.22,95.9,0,0
2026-02-19 07:39:12,none,CUST_00294,170.6,1.34,22.5,0,0
2026-01-21 02:54:39,none,CUST_00294,194.7,0.04,28.4,0,0
2026-01-16 11:26:08,error: packet_loss,CUST_00294,172.6,14.46,76.6,0,0
2026-01-30 20:43:23,none,CUST_00294,177.0,0.27,32.1,0,0
2026-02-07 17:36:15,none,CUST_00294,188.3,0.8,18.3,0,0
2026-02-06 10:49:14,none,CUST_00294,178.1,0.89,36.9,0,0
2026-01-29 05:53:34,none,CUST_00294,179.5,1.92,23.3,0,0
2026-01-02 00:00:48,error: slow_speed,CUST_00294,40.6,0.95,63.8,0,0
2025-12-22 22:59:04,none,CUST_00294,190.6,1.33,20.7,0,0
2026-01-22 23:32:15,none,CUST_00294,178.1,1.75,38.7,0,0
2026-01-10 02:00:31,none,CUST_00294,182.7,1.89,24.8,0,0
2025-12-26 01:39:12,error: connection_drops,CUST_00294,176.6,9.87,39.6,0,17
2026-01-16 10:41:44,error: high_latency,CUST_00294,173.3,7.32,264.2,0,0
2026-01-31 06:48:44,error: slow_speed,CUST_00294,80.4,0.48,53.4,0,0
2026-01-19 17:35:43,error: slow_speed,CUST_00294,87.6,0.74,91.9,0,0
2026-02-22 11:32:24,none,CUST_00294,179.4,0.11,32.5,0,0
2026-01-24 23:00:35,none,CUST_00294,198.9,1.68,19.0,0,0
2026-01-11 21:38:31,error: slow_speed,CUST_00294,43.0,1.33,99.1,0,0
2025-12-22 07:47:10,none,CUST_00294,178.3,1.97,13.8,0,0
2026-01-21 13:39:12,none,CUST_00294,199.9,0.08,19.3,0,0
2026-02-06 04:16:28,none,CUST_00294,174.2,1.09,15.9,0,0
2025-12-15 02:42:43,none,CUST_00294,170.9,0.1,11.9,0,0
2026-01-16 10:26:03,error: connection_drops,CUST_00294,187.3,17.47,27.9,0,18
2025-12-12 11:40:41,error: slow_speed,CUST_00294,64.2,1.34,64.4,0,0
2025-12-02 07:21:10,none,CUST_00294,175.1,1.0,26.9,0,0
2025-12-31 05:45:07,none,CUST_00294,178.8,1.74,19.6,0,0
2026-02-03 12:29:52,error: slow_speed,CUST_00294,47.6,1.78,97.8,0,0
2026-01-07 22:36:16,error: packet_loss,CUST_00294,199.8,16.38,70.8,0,0
2026-02-24 22:55:13,error: slow_speed,CUST_00294,99.1,0.62,69.4,0,0
2025-12-28 02:23:16,error: outage,CUST_00294,0.0,1.02,11.1,31,24
2026-02-06 07:28:06,none,CUST_00294,189.3,0.1,38.4,0,0
2026-01-09 01:55:30,error: outage,CUST_00294,0.0,1.75,17.0,64,33
2025-12-04 22:21:15,none,CUST_00294,173.1,0.74,34.7,0,0
2026-02-05 19:48:45,none,CUST_00295,47.8,0.8,11.1,0,0
2026-01-13 14:50:35,none,CUST_00295,47.2,1.45,25.9,0,0
2026-02-01 18:56:02,error: high_latency,CUST_00295,49.3,5.18,129.8,0,0
2026-02-03 03:20:19,none,CUST_00295,48.2,0.08,22.5,0,0
2026-01-24 13:34:16,none,CUST_00295,47.8,0.29,25.3,0,0
2026-02-25 19:14:01,none,CUST_00295,47.9,1.32,27.8,0,0
2026-01-21 08:15:32,none,CUST_00295,43.1,0.79,17.0,0,0
2026-02-21 04:50:53,none,CUST_00295,44.3,0.88,13.4,0,0
2026-02-07 08:44:00,none,CUST_00295,49.3,1.6,39.3,0,0
2026-01-22 03:04:13,none,CUST_00295,46.1,0.54,17.8,0,0
2026-02-13 12:04:20,none,CUST_00295,45.9,0.86,30.3,0,0
2026-01-11 21:36:03,none,CUST_00295,43.0,0.19,22.0,0,0
2026-01-15 04:24:52,none,CUST_00295,43.1,0.61,20.9,0,0
2026-01-27 07:33:55,none,CUST_00295,46.6,1.22,26.5,0,0
2026-02-26 03:09:46,none,CUST_00295,49.1,0.39,39.3,0,0
2026-01-17 13:22:22,error: connection_drops,CUST_00295,47.9,17.24,23.5,0,15
2026-02-25 23:19:34,error: slow_speed,CUST_00295,12.6,1.92,48.5,0,0
2026-01-12 05:28:09,error: outage,CUST_00295,0.0,1.63,23.9,52,12
2026-01-09 01:08:59,none,CUST_00295,49.5,1.49,12.6,0,0
2026-02-27 16:51:50,none,CUST_00295,44.1,1.33,17.5,0,0
2026-01-30 17:15:29,none,CUST_00295,47.9,0.52,16.2,0,0
2026-01-16 11:57:10,error: high_latency,CUST_00295,43.5,8.94,134.4,0,0
2026-01-30 07:49:44,none,CUST_00295,44.9,1.82,37.6,0,0
2026-01-29 04:19:29,none,CUST_00295,43.6,1.38,26.1,0,0
2025-12-16 10:13:13,none,CUST_00295,47.8,0.1,37.1,0,0
2025-12-31 05:47:23,none,CUST_00296,196.0,0.01,38.6,0,0
2026-02-24 00:30:56,none,CUST_00296,188.8,0.12,39.0,0,0
2026-01-06 12:47:16,none,CUST_00296,195.8,1.15,29.8,0,0
2025-12-05 21:10:37,error: high_latency,CUST_00296,189.3,6.91,223.4,0,0
2025-12-06 12:44:43,error: slow_speed,CUST_00296,44.8,0.55,97.2,0,0
2026-02-06 01:13:17,none,CUST_00296,186.0,0.03,31.8,0,0
2025-12-22 10:52:20,none,CUST_00296,179.4,1.32,33.8,0,0
2025-12-03 18:42:35,none,CUST_00296,191.3,1.3,30.6,0,0
2026-02-06 07:01:23,none,CUST_00296,183.0,1.54,28.5,0,0
2026-01-06 07:59:54,none,CUST_00296,175.5,0.84,27.1,0,0
2026-02-21 22:39:41,error: packet_loss,CUST_00296,183.4,15.76,84.5,0,0
2026-02-09 00:24:49,error: slow_speed,CUST_00296,60.2,0.18,44.9,0,0
2026-02-07 11:34:10,none,CUST_00296,199.4,1.93,12.0,0,0
2026-02-04 09:49:22,none,CUST_00296,183.8,0.37,17.2,0,0
2026-02-25 06:34:33,error: connection_drops,CUST_00296,170.6,10.33,27.6,0,18
2026-02-21 20:14:49,error: connection_drops,CUST_00296,178.3,9.68,39.4,0,11
2026-02-15 08:34:00,none,CUST_00296,189.9,1.23,13.4,0,0
2025-12-28 08:06:21,none,CUST_00296,176.5,0.76,10.7,0,0
2026-02-24 15:07:01,none,CUST_00296,174.5,1.32,38.4,0,0
2026-01-07 00:40:29,none,CUST_00296,192.3,0.84,20.9,0,0
2026-01-24 16:59:16,none,CUST_00296,190.9,1.59,13.9,0,0
2026-01-17 16:17:40,none,CUST_00297,177.5,0.4,25.1,0,0
2026-02-26 03:18:38,none,CUST_00297,192.6,1.24,34.6,0,0
2026-02-19 10:04:52,error: slow_speed,CUST_00297,50.8,1.82,40.5,0,0
2025-12-23 14:19:59,none,CUST_00297,196.7,1.0,27.2,0,0
2026-01-25 21:33:52,none,CUST_00297,196.4,1.69,14.4,0,0
2026-02-10 07:28:43,error: high_latency,CUST_00297,179.2,3.95,139.3,0,0
2025-12-28 10:05:59,error: outage,CUST_00297,0.0,1.17,15.4,56,36
2026-01-17 07:11:58,none,CUST_00297,181.7,1.88,37.2,0,0
2026-01-16 00:55:52,error: packet_loss,CUST_00297,188.4,12.25,121.4,0,0
2026-01-17 07:44:09,error: packet_loss,CUST_00297,195.5,23.17,144.5,0,0
2026-02-02 13:58:29,none,CUST_00297,184.2,1.92,13.3,0,0
2026-01-15 04:44:05,none,CUST_00297,184.0,0.72,16.5,0,0
2025-12-01 15:19:58,none,CUST_00297,187.1,1.89,19.5,0,0
2025-12-06 16:01:08,none,CUST_00297,175.8,0.34,18.0,0,0
2026-01-27 17:05:14,none,CUST_00297,179.8,0.04,27.3,0,0
2026-01-21 14:44:47,none,CUST_00297,191.9,1.24,14.8,0,0
2025-12-26 00:54:18,none,CUST_00297,197.4,0.95,26.3,0,0
2026-01-08 11:43:12,none,CUST_00297,179.3,0.73,29.3,0,0
2025-12-28 06:15:02,none,CUST_00297,181.3,1.2,21.9,0,0
2026-01-13 01:39:53,error: high_latency,CUST_00297,174.4,4.43,205.5,0,0
2026-02-20 11:45:09,none,CUST_00297,198.8,1.85,24.9,0,0
2025-12-06 00:39:39,error: high_latency,CUST_00297,179.2,8.86,225.0,0,0
2026-02-05 16:15:26,none,CUST_00297,182.5,1.95,19.5,0,0
2026-01-30 03:18:25,error: slow_speed,CUST_00298,20.7,1.6,45.1,0,0
2026-02-26 20:17:53,none,CUST_00298,46.8,0.69,29.9,0,0
2026-02-06 02:25:54,none,CUST_00298,45.6,1.91,25.1,0,0
2026-02-23 03:12:27,none,CUST_00298,43.3,1.27,21.9,0,0
2026-01-16 12:53:23,none,CUST_00298,46.2,0.29,15.7,0,0
2026-01-13 13:33:37,none,CUST_00298,48.8,0.32,24.8,0,0
2025-12-01 00:06:40,none,CUST_00298,49.5,1.71,20.7,0,0
2026-02-08 22:36:58,none,CUST_00298,43.4,0.17,10.7,0,0
2026-01-04 07:40:17,none,CUST_00298,46.9,0.95,36.3,0,0
2026-02-12 05:48:57,none,CUST_00298,43.5,1.63,22.1,0,0
2026-01-15 12:06:37,none,CUST_00298,47.5,0.89,35.7,0,0
2026-02-14 02:16:22,none,CUST_00298,43.9,0.77,21.5,0,0
2026-02-16 11:49:09,none,CUST_00298,45.2,0.67,14.1,0,0
2026-01-29 06:34:50,none,CUST_00298,49.0,1.15,12.4,0,0
2025-12-15 17:03:18,none,CUST_00298,48.1,1.37,24.0,0,0
2026-01-27 03:30:20,error: high_latency,CUST_00298,43.5,5.29,273.4,0,0
2026-01-10 19:04:59,none,CUST_00298,46.0,1.95,35.6,0,0
2026-01-26 08:17:31,none,CUST_00298,49.8,1.11,19.0,0,0
2026-01-02 05:43:02,error: slow_speed,CUST_00298,24.2,1.23,92.8,0,0
2026-01-20 10:15:49,none,CUST_00298,47.4,1.09,11.5,0,0
2025-12-31 01:50:14,none,CUST_00298,49.0,0.79,32.8,0,0
2026-01-19 23:14:39,error: connection_drops,CUST_00298,45.3,5.0,24.3,0,18
2026-01-12 08:12:58,none,CUST_00298,44.6,0.96,35.7,0,0
2026-02-11 16:29:14,none,CUST_00299,192.3,1.11,31.2,0,0
2026-01-07 07:37:33,none,CUST_00299,177.6,1.25,20.4,0,0
2025-12-10 05:18:23,none,CUST_00299,171.8,0.63,24.1,0,0
2026-01-02 15:03:14,none,CUST_00299,172.9,1.05,24.6,0,0
2025-12-22 05:20:35,error: connection_drops,CUST_00299,173.6,11.48,20.1,0,25
2026-02-25 06:59:44,none,CUST_00299,178.5,0.41,32.1,0,0
2026-01-15 00:11:54,error: connection_drops,CUST_00299,170.1,14.41,35.2,0,19
2026-02-24 16:02:15,error: high_latency,CUST_00299,190.6,7.89,231.0,0,0
2025-12-08 17:42:55,none,CUST_00299,180.8,0.96,32.7,0,0
2026-02-17 19:25:53,none,CUST_00299,177.4,1.91,28.3,0,0
2025-12-22 22:52:12,none,CUST_00299,186.5,0.11,39.4,0,0
2026-01-13 17:30:41,error: packet_loss,CUST_00299,173.2,28.57,147.3,0,0
2026-01-04 03:04:14,none,CUST_00299,183.2,0.69,32.6,0,0
2025-12-23 05:19:18,none,CUST_00299,199.9,0.26,10.9,0,0
2026-01-21 06:25:31,none,CUST_00299,185.1,1.77,37.8,0,0
2025-12-18 19:37:48,error: connection_drops,CUST_00299,193.3,9.7,33.9,0,5
2025-12-21 14:05:27,error: packet_loss,CUST_00299,171.9,19.32,70.4,0,0
2026-02-19 04:38:15,error: outage,CUST_00299,0.0,0.91,15.7,103,29
2026-02-14 06:36:17,none,CUST_00299,171.1,0.14,32.6,0,0
2026-02-02 03:17:38,none,CUST_00299,172.0,0.87,20.8,0,0
2026-01-07 12:25:43,none,CUST_00299,186.1,1.45,26.6,0,0
2026-01-20 01:13:31,none,CUST_00299,182.3,0.0,39.1,0,0
2025-12-07 14:10:28,error: high_latency,CUST_00299,196.3,3.76,235.9,0,0
2025-12-13 08:34:10,none,CUST_00299,173.6,1.65,16.0,0,0
2026-01-20 00:01:55,none,CUST_00299,184.4,1.6,15.6,0,0
2026-01-21 12:24:09,none,CUST_00299,197.6,0.66,13.7,0,0
2025-12-15 05:59:21,none,CUST_00299,172.8,1.86,11.7,0,0
2025-12-15 02:58:00,error: high_latency,CUST_00299,190.0,6.97,243.8,0,0
2026-01-24 06:11:25,error: slow_speed,CUST_00299,80.6,0.0,67.2,0,0
2025-12-29 21:02:26,none,CUST_00299,198.1,0.92,34.3,0,0
2026-02-21 17:43:40,none,CUST_00299,171.6,0.74,38.4,0,0
2025-12-25 00:49:18,none,CUST_00299,171.3,0.5,37.2,0,0
2025-12-14 14:19:07,none,CUST_00299,194.7,1.23,32.8,0,0
2026-01-21 18:50:40,none,CUST_00299,184.7,1.19,31.8,0,0
2026-01-19 03:51:54,none,CUST_00299,178.2,0.41,14.8,0,0
2026-01-28 18:54:47,none,CUST_00299,191.6,0.07,35.3,0,0
2026-01-09 03:27:11,none,CUST_00299,174.9,0.79,39.0,0,0
2026-01-05 20:55:22,none,CUST_00299,196.2,0.38,12.9,0,0
2026-01-17 11:51:23,none,CUST_00299,183.4,1.09,17.4,0,0
2026-02-01 21:00:26,none,CUST_00299,198.0,1.28,29.0,0,0
2026-01-19 01:09:36,none,CUST_00299,188.0,0.6,25.8,0,0
2026-02-02 14:28:54,error: packet_loss,CUST_00299,194.4,27.17,102.5,0,0
2026-02-16 22:25:13,error: high_latency,CUST_00299,183.0,3.19,172.4,0,0
2026-02-09 17:36:35,error: packet_loss,CUST_00299,191.7,19.07,135.6,0,0
2026-02-09 21:14:59,none,CUST_00299,179.5,0.49,32.3,0,0
2026-02-03 09:53:28,none,CUST_00299,177.0,0.52,37.4,0,0
2025-12-27 01:22:24,none,CUST_00299,174.5,0.31,13.1,0,0
2025-12-20 22:31:32,none,CUST_00299,186.3,0.74,30.1,0,0
2026-01-17 04:08:20,none,CUST_00299,188.0,1.36,15.2,0,0
2026-02-08 20:10:05,none,CUST_00300,46.0,1.99,40.0,0,0
2026-02-20 16:25:05,none,CUST_00300,44.3,0.98,34.9,0,0
2026-01-06 15:32:10,none,CUST_00300,43.1,0.79,20.0,0,0
2026-02-19 06:33:59,none,CUST_00300,45.0,0.47,39.4,0,0
2025-12-10 23:18:29,error: high_latency,CUST_00300,46.5,4.79,292.1,0,0
2025-12-02 09:32:32,error: packet_loss,CUST_00300,42.7,20.12,95.6,0,0
2026-02-03 08:40:17,none,CUST_00300,45.6,0.57,14.5,0,0
2026-01-14 22:18:32,none,CUST_00300,44.5,0.87,12.8,0,0
2025-12-16 00:44:13,none,CUST_00300,46.6,0.43,30.6,0,0
2026-02-26 21:34:28,error: outage,CUST_00300,0.0,1.13,11.8,180,18
2026-01-12 08:39:53,none,CUST_00300,43.3,0.15,18.9,0,0
2026-02-03 14:48:26,none,CUST_00300,48.6,0.64,29.0,0,0
2025-12-01 20:13:54,error: connection_drops,CUST_00300,48.2,11.6,21.5,0,10
2026-02-16 02:51:34,none,CUST_00300,43.1,0.55,38.4,0,0
2025-12-05 12:34:22,none,CUST_00300,49.0,0.01,27.7,0,0
2025-12-18 20:56:57,none,CUST_00300,44.3,0.62,20.2,0,0
2026-02-03 20:19:30,none,CUST_00300,44.8,0.26,12.8,0,0
2025-12-15 07:53:55,none,CUST_00300,45.2,1.48,24.3,0,0
2025-12-17 21:47:36,none,CUST_00300,48.8,0.89,39.4,0,0
2026-01-15 16:07:06,error: slow_speed,CUST_00300,23.3,1.21,77.1,0,0
2026-01-10 02:25:52,none,CUST_00300,44.5,0.15,34.3,0,0
2026-02-04 04:28:54,none,CUST_00300,44.1,0.18,19.8,0,0
2026-02-06 13:56:26,error: connection_drops,CUST_00300,44.7,19.59,30.0,0,8
2026-02-15 01:25:05,none,CUST_00300,49.8,0.37,25.8,0,0
2025-12-14 20:43:38,none,CUST_00300,44.8,1.66,11.3,0,0
2026-01-22 16:46:49,none,CUST_00300,43.2,0.64,31.1,0,0
2026-01-21 17:50:02,none,CUST_00300,47.7,0.58,16.5,0,0
2026-02-05 22:30:28,none,CUST_00300,49.8,1.28,34.5,0,0
2026-02-24 06:22:25,none,CUST_00300,47.7,1.19,18.1,0,0
2025-12-20 01:12:55,none,CUST_00300,45.5,2.0,14.8,0,0
2026-01-31 11:22:45,none,CUST_00300,45.3,1.48,11.3,0,0
2026-01-11 21:39:09,none,CUST_00300,49.9,0.58,16.4,0,0
2025-12-14 14:55:38,none,CUST_00300,44.7,1.34,36.7,0,0
2026-02-15 09:42:37,none,CUST_00300,44.9,0.39,24.7,0,0
2026-02-12 07:28:54,error: high_latency,CUST_00300,47.9,5.08,179.2,0,0
2025-12-14 10:08:54,none,CUST_00300,43.8,1.29,27.6,0,0
2026-01-10 19:16:02,none,CUST_00300,48.4,1.53,21.6,0,0
2026-02-13 12:31:23,error: slow_speed,CUST_00300,17.0,0.81,82.9,0,0
2026-01-18 22:31:02,none,CUST_00300,46.7,0.06,29.0,0,0
2026-01-11 12:49:48,none,CUST_00300,48.2,0.02,17.3,0,0
2025-12-01 13:19:04,error: packet_loss,CUST_00300,42.6,11.01,69.3,0,0
2026-02-07 15:20:45,none,CUST_00301,44.6,1.26,20.6,0,0
2026-02-08 19:54:05,error: high_latency,CUST_00301,43.8,6.78,108.7,0,0
2026-02-27 01:21:26,none,CUST_00301,46.7,1.85,21.6,0,0
2025-12-13 01:06:46,none,CUST_00301,45.1,1.67,31.3,0,0
2026-02-24 06:13:54,none,CUST_00301,44.8,0.7,36.7,0,0
2025-12-19 11:59:35,none,CUST_00301,46.5,0.31,12.6,0,0
2026-01-25 08:13:59,error: packet_loss,CUST_00301,49.4,12.78,114.7,0,0
2025-12-10 15:17:22,error: packet_loss,CUST_00301,47.4,12.42,62.7,0,0
2026-01-01 11:23:42,none,CUST_00301,43.1,0.84,30.4,0,0
2026-02-18 12:51:01,error: high_latency,CUST_00301,47.2,5.08,272.6,0,0
2025-12-08 01:32:32,error: packet_loss,CUST_00301,46.4,16.28,101.9,0,0
2026-01-14 03:22:28,none,CUST_00301,49.5,1.99,37.9,0,0
2025-12-09 11:44:07,none,CUST_00301,43.5,0.6,31.6,0,0
2026-01-18 23:25:01,error: high_latency,CUST_00301,47.4,9.34,192.9,0,0
2025-12-06 01:53:36,none,CUST_00301,43.6,1.49,28.7,0,0
2026-02-24 13:32:18,none,CUST_00301,45.6,0.67,27.3,0,0
2026-02-03 19:03:19,none,CUST_00301,43.0,0.92,18.2,0,0
2026-01-08 17:19:27,none,CUST_00301,43.6,0.82,11.4,0,0
2026-01-02 03:34:55,none,CUST_00301,48.6,1.24,39.4,0,0
2025-12-21 21:45:28,error: packet_loss,CUST_00301,46.7,22.94,109.0,0,0
2026-01-19 22:48:26,none,CUST_00301,46.9,0.46,22.6,0,0
2026-02-25 22:12:18,error: connection_drops,CUST_00301,49.5,11.85,11.9,0,15
2025-12-18 18:39:27,none,CUST_00301,44.5,0.28,10.6,0,0
2026-01-13 19:08:57,none,CUST_00302,183.6,0.59,25.7,0,0
2026-02-04 12:11:34,error: connection_drops,CUST_00302,196.8,10.82,25.3,0,25
2025-12-14 22:16:22,none,CUST_00302,183.1,1.71,17.3,0,0
2026-01-11 12:06:11,none,CUST_00302,184.8,0.92,36.3,0,0
2026-01-26 00:06:00,none,CUST_00302,185.7,0.33,34.7,0,0
2026-02-16 04:26:52,error: connection_drops,CUST_00302,183.2,12.17,34.8,0,15
2025-12-24 18:10:15,error: high_latency,CUST_00302,188.6,9.04,135.6,0,0
2026-02-14 00:15:01,none,CUST_00302,199.9,0.92,31.9,0,0
2026-02-22 15:49:27,none,CUST_00302,186.2,1.02,27.9,0,0
2025-12-17 07:34:04,none,CUST_00302,183.2,0.31,18.9,0,0
2026-01-13 14:00:53,none,CUST_00302,188.8,0.95,24.3,0,0
2025-12-17 11:30:07,none,CUST_00302,175.3,1.07,27.0,0,0
2026-01-04 12:38:06,none,CUST_00302,180.1,0.13,22.9,0,0
2025-12-14 07:45:56,none,CUST_00302,178.1,1.98,27.8,0,0
2026-01-14 16:49:54,none,CUST_00302,186.2,1.75,17.1,0,0
2026-01-12 02:44:58,none,CUST_00302,179.8,1.02,37.8,0,0
2026-01-11 15:25:47,none,CUST_00302,194.4,1.34,26.9,0,0
2026-02-14 04:53:29,none,CUST_00302,178.5,0.73,12.5,0,0
2026-01-04 04:30:13,none,CUST_00302,179.8,0.82,30.0,0,0
2026-02-15 09:18:37,none,CUST_00302,196.0,0.25,35.7,0,0
2025-12-11 09:15:38,none,CUST_00302,185.5,0.22,33.8,0,0
2025-12-17 16:42:01,none,CUST_00302,184.1,1.33,27.4,0,0
2026-02-22 22:40:41,error: high_latency,CUST_00302,195.9,6.0,247.8,0,0
2026-02-03 23:28:11,none,CUST_00302,189.7,1.19,19.2,0,0
2026-01-29 15:26:35,none,CUST_00302,172.5,1.44,19.6,0,0
2025-12-29 04:08:48,none,CUST_00302,178.8,0.06,28.9,0,0
2025-12-12 00:44:26,none,CUST_00302,191.3,0.14,39.4,0,0
2026-01-02 07:29:59,none,CUST_00302,176.9,1.32,34.6,0,0
2026-02-16 15:55:53,none,CUST_00302,185.2,1.82,28.9,0,0
2026-02-22 11:26:50,none,CUST_00302,197.9,1.45,24.2,0,0
2026-01-05 15:06:01,none,CUST_00302,189.3,1.0,33.2,0,0
